filename,class_name,split,image_sha256,exclusion_reason
benign_330.png,benign,train,f6cdae482924e077a5f92d829fbc359aea4683428722f503ee77102ea0b5d564,
benign_331.png,benign,train,4fe0fd9f8886617a19cf29a47a8b95091697d09f6c760ddc4eb7f78196825434,
benign_332.png,benign,validation,60ccc0c2903de6bd03e22498694c5ae36cd3bdcf0499fa2aa90bbd4ee15f8837,
benign_333.png,benign,test,15aee41ebb30f598224b1017f04688bd1e7c08fecfe0dbe6e96b263fa7613603,
benign_334.png,benign,train,523600bfb17afcadfd7be2281e7880cfc8f3edeb7aad9b6c49df636ac8dc862c,
benign_335.png,benign,test,855819a4490f93adb071e324c59ce8f60da98800331e495337288180d0487e05,
benign_336.png,benign,train,62199acd88bedaf40e93f6caa5a941206a58da4a7365c5ac964a8774dff1c21c,
benign_337.png,benign,validation,7c8d89390bb1cf42c63b4bd78ac08d9e4eb66c8a3e79831b3af994b1697dc4b5,
benign_338.png,benign,validation,4d53832999049b86f8397f496a48c38fa0b9acb26b1f87ff3d9f9f3a9611b6e7,
benign_339.png,benign,train,6ad0a5dd3d2b46d94b0683a14390d4b45753a45723caee2218c3657cc7a5482c,
benign_34.png,benign,test,4d1aea7639dece3c6bae0bc7be33eb2fbbf5a9fbdd89314a2d8b0b0b3088a773,
benign_340.png,benign,test,8e7558e8d318af67889d644c18c2de17b991fc45bb65230ac279cbbf45ab240a,
benign_341.png,benign,train,969b7a8f921ecc0a02422ab4a2aec2506dc08d4451665926621b386ec458864c,
benign_342.png,benign,train,6944e0420fccece09d582a3da6b5865d92a308bbdde117f6cc3e114593997f4a,
benign_343.png,benign,test,b15225bc0df6bbe039d2669db8bdc544499e53ed4192e396387b8487200a10a7,
benign_344.png,benign,test,bdcdc9bec2b83a9b68a7cb0e89f4f4f89b068ba00c112a26d9a8f6f4a1bf80de,
benign_345.png,benign,train,49110172742bef86f2851e693ccba6e380498d5f98184d66b775ddd17b69e96b,
benign_347.png,benign,train,662ba226ad986b51d5d5e4c074476f5accbe6f2471304d6356dac66db868bd9b,
benign_348.png,benign,test,9d952d837c3bb40d5fc2d1d5bd2a8f9ddae93da9072a439880a9bc9702a2a67d,
benign_349.png,benign,train,b320c8956f5fb2bb848674ca0970db8cd7dbc7ebbaf7f0b544c41886a80d3aa2,
benign_35.png,benign,test,c91f2ee8b8b51dcd9d8f5ff506f34d6e751090d29d29588bebd639d299423e9e,
benign_350.png,benign,test,d709612d7946614172fc9dcd670b28c33d7e0d72bf932d26aa428a5c01d35f64,
benign_351.png,benign,train,9d67918b751092f4e350287b64adfa5de2728b2180032ee6d80080785b2a7215,
benign_352.png,benign,train,ca485aaa1214b0f8b90fb2f2ea2aadb445e14ffb3fa22ebe0a442a907e85034b,
benign_353.png,benign,validation,f1e3b64dbc0b06a74609a90edf59632e0b3cb76fbc395d45aa9548514e3f26f1,
benign_354.png,benign,train,e75f405c74db2d746d05f325a60d250036032cd9495aa51735a53e2f37a1131e,
benign_355.png,benign,train,4bfd2d150217e0b5fac8b918d99edadb56d808bb5e5893ac5ddfb6d9bad0ef4d,
benign_356.png,benign,validation,e2c38d5bbc43febcb27be3a4cc4cbdd8881a48fc2d589ca69182ad7791f70289,
benign_357.png,benign,train,96febf58bc27c59127ecfebd3b712521916fc80ab91b00f811f1551540512248,
benign_358.png,benign,train,6799b82e12a8b16b579b7299437754fe9564e123284e52ea89fd093aad0c0a06,
benign_359.png,benign,validation,5fa18dcb78ae2a39733574a267c102da6bb5a6efe7b140b58f7f547f78143a0d,
benign_36.png,benign,train,56047c78ead080a705fd80c8d3262fc5c18526d4cdc4ac75b1e07867476a614e,
benign_360.png,benign,train,e89f9ac00e6fb790c0992bae643d23cef6d27b3465a3bff17777d7061f7403c9,
benign_361.png,benign,test,b52640116da8c2b905ebf4c57f033474d22e5b705492305fbbbba11fe91d6b6c,
benign_362.png,benign,train,3f4ca60b390d0501b5b1eb984596d9dd09509ce8e2e2f25f34ad5fdc8c821069,
benign_363.png,benign,train,444d2080d727f5878e4e87677a4dbaf0d810abca31f2d06e300f2b95bb68ee11,
benign_364.png,benign,train,e8f1d73233f212af3bc0f233048e37b1dd987210ff767b201f55ba221cc92e19,
benign_365.png,benign,train,f213b86fd1e93b842a1b0cd51075f27fcfdc7542fd15df445d7e53dcd76f138f,
benign_366.png,benign,train,2a2bfff79f3a809a3e41efd93ba91dc78550fe1f15a6a18a2f098cbc1b59196a,
benign_367.png,benign,validation,2f145a3d87a7421e07b3524f3bc2a0ef9314f2a5318e2da75108be37476d7600,
benign_368.png,benign,train,039ccb0f388cfa673fd68a5b00c6320aa93a217ae7abce42423404742d11c3e6,
benign_369.png,benign,train,e630e460ec7ba0bb400ee8dfc0359c7889ff31617ee5b85f16454f196b9cb395,
benign_37.png,benign,train,5cce8d1e02f680df5c02da2424c73cfb3826ad4667f58496610b7245f53e7d74,
benign_370.png,benign,test,d85265a6488bc497270005e982cb425735d41b860f57e73670cf3104a4136cd5,
benign_371.png,benign,validation,c2a80964c71750030419002190dc4f93d742494bd2e465283a7e87c5639928ae,
benign_372.png,benign,train,50fd134bd225f41320a7f0d8e0d23a4947658627f5306c16f2f704a88d29e7d4,
benign_373.png,benign,validation,03da68977781b0aa665a0174cf047245bb05fc28631ebff2af08778faefd40b5,
benign_374.png,benign,train,8f9f11dca7dc31dda8680a783ff59df80a7df3001c209b0220a2e9fba8fb51c9,
benign_375.png,benign,train,b21ef1f17fdaca52f391f392ac0c7316324ec34800f6b52cabdcdbef6a9c1c42,
benign_376.png,benign,train,20df3be6c3c2cf2ace2933cc7e07e8d2d21be8fb0b6c5c3a5fa4e3fce94866e1,
benign_377.png,benign,train,22c0fc2af35aae11b19acbee7abda861c040d5c7748686e8e42e43bfd7188cf6,
benign_378.png,benign,validation,416d977ccbd589db00888784309c8d154690c5309fa9b081dc2d56eed414b1bc,
benign_379.png,benign,train,d5833ade7fc05768040cb9e0f42c5c1073ecc2833eb19b4d0aa9faf6071d1b9e,
benign_38.png,benign,train,03363ea59f90e962ed2a20f660a3a27b1833dbe8844fcc4454e397398f700f89,
benign_380.png,benign,validation,80049f6b84b8f4b316403cf78a0e8fb88c43fe1ce5bba580af2b00ad3811d1b1,
benign_381.png,benign,train,123efe03753dcde99f8cb1b3821b45361eaa352f4e6ca1d1db1e13aea2d432f6,
benign_382.png,benign,train,e050ccae1c1ab2e42a9dd483dbcd79a4c8899f2d4b5b466bb4ced115a94c1e26,
benign_383.png,benign,test,ee7c5ea63e4bcb1594c9f2d037596ed754878d54bdd74cd5f55f7b1af0a31f95,
benign_384.png,benign,train,742c2149d159317abf38026cb6cd3fad36204bfc6ba3963b903a4d759af8de02,
benign_385.png,benign,test,ccaf0a6ec9140275b673bd939409c4c84c1e5a685e00b58a1e3fa8123304fca1,
benign_386.png,benign,validation,8a155975eba1f04caa366093d210ec059eef99f2319bb6bd0a253fba04b8e5ec,
benign_387.png,benign,train,cdf0642b8966b4590669eb4f251471642707e683f35c7aed922dc65903c25c83,
benign_388.png,benign,train,2d26d636493d2a2f9d3f2cc712c4ce6be1576a95fe44f9c73f66f0ecf8b2dcdd,
benign_389.png,benign,train,662ff536ccc3d301df411c717582abc9ea9f7a3f236f0bd402f384897d44a0c8,
benign_39.png,benign,test,db27606e1045fa2be0c17eb0d2318268537e0ae1c48e497a221c257e56b3ea8d,
benign_390.png,benign,train,f91880fabefde3b846818d4addba123b6453319e3d9a32463c7f2d9588d081c9,
benign_391.png,benign,test,8cdf4620258e599d65cc95f7813948598d4fe570de4c0917564b0e57046ebe63,
benign_392.png,benign,train,6e6cee739bf8f86ab8305144f879d8cacadc096fe7ceaee0239a76edeaad2d30,
benign_393.png,benign,train,93a27b174d0c23f325fbd3015b0fd7e87383becdac9baae2a910dc6d4069b1e2,
benign_394.png,benign,train,a9d91b36a075b5e31df20f840f1159f499e082052669b9dbeef25f7fa07cf535,
benign_395.png,benign,test,0899ebd406d1e704fd2446edbc13e79c1149cefc840c20319fb0532465fc7022,
benign_396.png,benign,train,a40e51df603f1ba20b06a081f537e0cf94ed79dd550b8ed22ebc52fd9f6bce93,
benign_397.png,benign,train,4a4b44a26605c7e464cb5fada18f54a937627ed854968e105c1d8b78b0dbfa48,
benign_398.png,benign,train,6e5bce441b472576e8b5b77fa6c0809a75ca9de466730598c6076c61bd48acfd,
benign_399.png,benign,train,d7f96ef20afe252fea9a00b867fb391c24c90759470bf7718f819bf421599aed,
benign_40.png,benign,train,0f40ff0f27a525d51892b8e38df704f164fd03c55fc5de54d1387c60a10539b1,
benign_400.png,benign,train,7e170787fc420ff41be40b98281265b7fb32f31a808c2915905286f298dd8676,
benign_401.png,benign,train,5da7ed9ad673a0788c6d925fd26ccf05fe49b234c394e82e41b22ff2addc473c,
benign_402.png,benign,train,26131863e59ce6ff8280430ec19295f80ea1f639d80737c72e5c13939984a866,
benign_403.png,benign,test,eeac1933e39e7cf7b32bb61eacdf331f12485853e24d3cc1d4fc5f72aeace330,
benign_404.png,benign,validation,a116b76209748821ea821e0d45230b4c867c39be6cae3f9e28ea45316e740f97,
benign_405.png,benign,test,2cbf9884dcb586b9351be1686344354fe8ae32e4588fc4b513185df6f5e240bb,
benign_406.png,benign,train,fb747cddc30c889819ed9a8bd6902db330cc08baf75ed6f4d46774081e4c9fcf,
benign_407.png,benign,train,52e0bea4f75816d85da0a9d0f1641b107fc16611f3a64758fddec65228b529fd,
benign_408.png,benign,train,fc6ec1eaaa4388c167796504590bca5ee44adf7520e32dc4c912911a6625ae8c,
benign_409.png,benign,train,c70615dec70c955662731a2e28ddf3c72321a994912ae557044e827eb6135a5b,
benign_41.png,benign,train,27caa78a04ed898580fff271d58d7809564f2f19895809da842fc96d2131ea22,
benign_410.png,benign,train,bb7cc9c278f7bb8004c2e8a60d19ff29d4ae4b9d9026e0153b2664ddaf3209ef,
benign_411.png,benign,train,5068970460435d146238f60c51ba2ab507f418d0d3568653659361dc3196adcb,
benign_412.png,benign,train,ea2e1073c231700a7d017455737d1605e7b056d8cdff643ea972199988adc8c9,
benign_413.png,benign,test,3c1ec218231058f234a3ed5b75cdfcfe77de4b450eed64766f80ca6b5dd3c235,
benign_414.png,benign,validation,07126e9e3879051abcbca5e5d45e9ed8a12f22f3cea1b2e745bea9b7e3d44f76,
benign_415.png,benign,train,429ea0617384d7e91935eb8c8268a6e88be13517c1436b1fc1eb53012300b828,
benign_416.png,benign,train,09e3641d60cba1fcb3d3b5f92a1eef5c363e306b04fe5a2ecbefa6ee6939212e,
benign_417.png,benign,test,105708be7fd7afec77d686405efca3d38069b333ad0d3257aed1f50a1f3e4c47,
benign_418.png,benign,validation,26f263d673e9c015dedf2abcdb12f920af2ab12b0d454ec95e93907cc30a816e,
benign_419.png,benign,test,4fe62b8c7634bc6213ab09e16929b524022b9db6930726d45fd66b51a2079efa,
benign_42.png,benign,train,f13f5dfed98cb251a976e64ca35a3e8c0842f55b3fd9e31eca9065d9d1959718,
benign_420.png,benign,train,ad07fbd09c784ded6f3e189fcbe3533ef482826b9af523c4ab36ddd59b6d8e79,
benign_421.png,benign,test,605b415f93718b351067944e792033c775cadd9b9d6216352e745753bd392535,
benign_422.png,benign,train,f574776f12b203399895ffa870e22e479f8ba64c4e17235f0ecb4950bb2feac8,
benign_423.png,benign,train,92b016be785a6cc73940e7de6a508d46f77bd6eb643899cf53132f1575a641ee,
benign_425.png,benign,train,c21b0d12f8d5cd5764d2354bda870860e2a46df681fcfe684fef18d43cf4f810,
benign_426.png,benign,train,1e8c8870d41f83d9088cb1c27d8ea340685689858945d0cf64e9a82adb40260d,
benign_427.png,benign,train,75ade8621ab9ebbc3ba80e9acbf9e87e117d34c3261557098930fc7f75d41904,
benign_428.png,benign,train,064d4c0547bed159d735b1b82e0a2f5ceeb2851e1e07dccfdde83057bbb8673a,
benign_429.png,benign,train,a23e28be88a59c9f857b2cd84c40947fcce169ce11d00c02e14b6d214df74b6c,
benign_43.png,benign,test,8dd3ae76d95d2cee8f0d96d2073f4e1747255aa5ab1c8fae084089b4710dbcfd,
benign_430.png,benign,train,398d8e28c3c29bc378323f95166b0beebebf857a94c2c4e3300e73454554ef44,
benign_431.png,benign,test,b1767967538bcd5356af20d7817a2b46908d9bae2e9b8a20a1099850c4820d6e,
benign_432.png,benign,test,c8bc206d7b2f9d53b69904b485467fb4a5a029f2ebdc7770dd7e3a748a72f1a7,
benign_433.png,benign,excluded,bea8a9762e7799e6a3db2431e0719580748c65a50aabbc0df760ca3d6bd9c812,Conflicting duplicate image and class annotation
benign_434.png,benign,train,b97e2e71e8601aec8d7949be602b9c1d8b10015aefe15f7b16a4b0767b9f3a73,
benign_435.png,benign,train,754445cbe54651d3c9172c865924dddc61da0b88fdf6e7f0e7bd6f84e24262b2,
benign_436.png,benign,validation,6a7a8c68d7b346d3da553dc789f5bc506afe94baaeb3e3241d618ac9cf2d7a56,
benign_437.png,benign,validation,887452f33a558fd25455d0ce345d2ed7a99dcb320e50bd8159b0592ac9e15c65,
benign_44.png,benign,train,2dc799f223418f298bdd915fdce36f9e2191c501e39dd85800b6cedb11d86505,
benign_45.png,benign,train,a5e29fdc898be3b21589c28b75f7332a40e8f79503207f33caf282268bf72251,
benign_46.png,benign,train,009d04e9048d8c95d5830f469675a53c6b0dc5da31921f9fdd775645aebcc7db,
benign_47.png,benign,train,5579e7f03407927b4692e80c279825326cc5377fbbe62b2a6f5be1c844aa0c0b,
benign_48.png,benign,train,3f19289342d3b0edb579e46d0b4ccba40b4a7d2dc5a27f565e11db6727c6f815,
benign_49.png,benign,train,dcd8a198c467aa88c22e7dbef0063946ee67e410a6ed872ff0cb6ffabc55f022,
benign_5.png,benign,train,9b2e676f395c80493930664c5dcbeebd3c89c34a71ac172bb37956c0e26b5ffa,
benign_50.png,benign,train,d500be8edff0ab0372e2d1ac9d05450d4bb6b48eb04a0bc6c6f63545b5a0c26b,
benign_51.png,benign,validation,7c440902adaef16195c122d0434ae0ad51c1d16975ce98b66b268383476b0b6a,
benign_52.png,benign,test,dc2c035aa0a7509a2a481ce0d8d37145e6a8a21f53cd778d80468f029b21ce2c,
benign_53.png,benign,train,2cb286aac50ef98fc2d5868ff55b0e113841f13c8b7cb188b3a0cf5e0d7951f3,
benign_55.png,benign,validation,df95eb43807e346b8cd8762b3ceabb2c4ac3addcd47bf2eced7582f4926d6722,
benign_56.png,benign,train,6674cf918f15a3a1c799f26cd88838ccef4410aed985d427d29da8ba72a7eb00,
benign_57.png,benign,train,158bf07c0442bda547af9bea9ff32674613151ded279617c78a7e372a0ff02b7,
benign_59.png,benign,train,9bec53681625efc27e319e943fb8841e2caab900598b8049c4d98633f621e8a7,
benign_6.png,benign,train,5f833221b74c52b95f4a1151e12c0239b4bc2193ee9830f30334474bb81e5a2f,
benign_60.png,benign,train,2501fdc0051a8ba89f3b5ed2d3364178754a46b203b09ad823405d7eb5de1e8e,
benign_61.png,benign,train,7b277383b36c3743a1504ef72204e945775e694d90c8859f32f4d5b383c1d4a9,
benign_62.png,benign,test,8b0f5a297300b11d29042cdf460c9be552564cdca2c84549f7d3131c8c00f005,
benign_63.png,benign,test,85f4705c2c0aaebe01788ee051fa0ad92533e3b41b0783d2a2617005a35f3813,
benign_64.png,benign,test,977ef994755a5416ab6be3c8faabafa017109308c954b8d6dbc9bd685d2cf7e9,
benign_65.png,benign,validation,6905b865b177ab22d6e74d856ed350d45c37980004651a722f0ff51394a9ce71,
benign_66.png,benign,train,f82d61e61208baf9ebed95f8929f251a784235e8de8f31b80aa727379383885d,
benign_67.png,benign,train,5102c51e310d0e99a06c83f8812d99079d93b302913f06c71277a6447e0636d4,
benign_68.png,benign,train,887dbee2140626659fc27465f23e43a5d9aa22a9fb16276cf6c8823d078a3eee,
benign_69.png,benign,train,cb77f26eadf5199ce4b9e056c4be50216c9947dce9efd95e24ff4730e58be63c,
benign_7.png,benign,train,1518e520c2c6b1792eea71676c48e31c5e6f7ccad5c6d327e4f7e0e261ed12fa,
benign_70.png,benign,train,c83a40e172ab35434ee9c85a071f148d6bc37b1ec5b7b22adde02adbea62f4f0,
benign_71.png,benign,train,89f83b38407fd231906612a89ab5216bf569e84d4a9751c38b1b2125a441e45f,
benign_72.png,benign,train,c99fc0e670ce1efcfda730cc77b04dddd6458f2beccf3d21c3196e2c6951c4cc,
benign_73.png,benign,train,924d14458a67b21c8244cfe598c19e7d9096e20c18a5de1c23f656cc71f56b89,
benign_74.png,benign,train,301f2b37d9ff9a81db35d887f912f75daea64283b0355336dbb97f7ac77d0986,
benign_75.png,benign,train,aa8e73033e8e17bf37c1d4ad9a02a45e3e83f11257952f02f796ea515cf91ddc,
benign_76.png,benign,train,8071377ae2f210e056c9acddcec2cf3e78b66e92b4d28615cafa216917ffbac1,
benign_77.png,benign,train,eca1d17b09df260c169308b2a027ae39976051d1e60a7df8f621b0324311b5e9,
benign_78.png,benign,train,eb64fe205a12f24f143c9bb2ee0439637ac5031e3ead7610861fa8e8cb3c2c4b,
benign_79.png,benign,train,042c2fb842de5b71ee0a1839164ddd11e9f7ca157c3d6ec09833059c5ed634ab,
benign_8.png,benign,train,08fc34bcc060a7d697eef5306cf05bdf4f8c1b6fbe1aede722307d6e8ab36e5d,
benign_80.png,benign,validation,8951ff9aa28b92b5feda9a51e42d292b687a46f694dfbba628691c4b2e2b61a8,
benign_81.png,benign,train,595cca68ac4b80f79c291566347dc779dae73f7380024d4cf76960bddda85be4,
benign_82.png,benign,train,8dd75b7b24cc69a058a93cbf02564c2bcbb36d64a2a28e2135cbdd61a5076382,
benign_84.png,benign,train,4bec9be3dd98a6a5b9bbea84cb2a7d81477e70c7182b7a3c5f27f9574d2d74db,
benign_85.png,benign,train,f1c06aa192973b35692c4dfe7a4661dd5d5a900aaac687d50e8ad548d097a8bf,
benign_86.png,benign,train,0c3b733a4d5227b67bbf93d7486e95fe6289737f32ec224bed3bacb79b461d64,
benign_87.png,benign,train,6ea33b5a8988d25f7fdc63df4d7e33b4eca7a942ed0071d03e39bf17f070adc3,
benign_88.png,benign,validation,6c257753eec9c50a8e36609237f3009b5a580758386496be8020d5da08bfe0fe,
benign_89.png,benign,train,fff57badbb52d423cead5c1da9d0d1660ec0012c7f387c68f546dbf0be801d4f,
benign_9.png,benign,train,8b7a583218981df22be4ce981dc322b27d9dae7b048448f913986abc8f344265,
benign_90.png,benign,validation,99f9a6b856cac40d1d1c6af8621f7ba768502a8b29bac7b2c1078ec672952b2f,
benign_91.png,benign,train,98caf9b26be355d8143ec4124f33b997259f74dd7bf4b3c6714feb81637e0892,
benign_94.png,benign,train,b1d7150c2082ef020c69d8782ef5ab7e6fae6996d7e6b598036aa5baecbec8a5,
benign_95.png,benign,train,b577717a01d759597cbd21eac3e17af4058b4faaa16852dd97afbbb7f06d2bd3,
benign_96.png,benign,validation,5aadb62aa0064b1b1f0eb1f6f7fa7b85aa53c89ff9cc1fec7eef258a5fe9597d,
benign_97.png,benign,validation,75fca2f88b65411521699322f0e76066681564e1392d5d04e926b84dbc21feab,
benign_99.png,benign,validation,a12c90454d76d7d3e3dbad65d209b2eae87a68090ce24c194449126b6505e482,
malignant_1.png,malignant,test,b1d2ba0d1f48c518c5f7017287f03c07b8622cb681f434032b73e7bb476afd06,
malignant_10.png,malignant,test,80b36acc7b7e4e0d3bcc7a6d6167f4045533c8b25cb2b905097a468dd1615ce8,
malignant_100.png,malignant,train,3f5fb97db340471b9d7a97deb29edfaeb1a4dbf362dea7f461c7807fa9e97b7e,
malignant_101.png,malignant,test,680cdabf6bbb8190a9a98969ef25fd9d239e9f1bdf06ab92b3bc47e5134affee,
malignant_102.png,malignant,train,da9dd3c2bbbe5ea7e026cd662422d080fb166e18062396de32bdc29686ef3a75,
malignant_103.png,malignant,train,77314c4901b2a99cfbb405d295dd1f047dfaa1f4aac40af2c130568763ca153e,
malignant_104.png,malignant,train,309949b8866942c3e892d64b33c546ed194e73d17af164a6f196348891509b71,
malignant_105.png,malignant,train,c014e66a4e85060a86f109d5cf387ca4559f9122ce4fa65b7a4ad7881f1b6cbe,
malignant_106.png,malignant,train,aa50309d4c22beb19c9062d26822fccf8464ee02b704822c1de2e77c0352ba30,
malignant_107.png,malignant,test,16ea5107f41908cea8c0ea375f3f7a4178e378c9de5fdf8d556b18583dd71b0f,
malignant_108.png,malignant,train,ac0ef947eab5f18baa457454ee3462ffe1df6bd48bac7c93b2318a303a69248d,
malignant_109.png,malignant,test,d592f4a1610d118795744ef87253392ee734559e4aa35ec7b1a84e283d032ebd,
malignant_11.png,malignant,train,cd4a4f4f7c054fe11644635792a81cca46abcec90ff7e52111f6b6b85dd44ccb,
malignant_110.png,malignant,train,48725a155074843237328cd00260904c72e0e6c16811cada0651147b9f3cbe2c,
malignant_111.png,malignant,train,d360ab5d8e0ec12219d5e51282fabfd43ebee92ef347af307c6223dba10535c2,
malignant_112.png,malignant,test,884824ce73eddd33c5d2379ac2e14396c7e4c608eaee798104adab9e75e12014,
malignant_113.png,malignant,train,e62fea57a04029c434f7036aed91b1d7f8d5bcc82e25f24be1eab4a269618f08,
malignant_114.png,malignant,train,6a40e712d758ef1f8d0d382989d04fb0284edf10ad2730c4956872409efff21d,
malignant_115.png,malignant,train,68c2505f442ad7aae946cb49545e11e6d3047ca44ddf7b400a64e772fa5c408e,
malignant_116.png,malignant,train,32224cb384ced11002952c65266cd793de9ef7e345bff701adc7610cb6a4bba4,
malignant_117.png,malignant,train,c14d9ec7889683b5c7f1b9977062947e79e86737f922d2ca160ebc3cc20e4a11,
malignant_118.png,malignant,test,71ea2a7a113c52ad2c5074502082abac0cd91b646f05d42af3ea64e002dc99fb,
malignant_119.png,malignant,validation,1a1cefa9980de910753fa51978e74cf86816d4a2c9d599e5fb260f43169f2f40,
malignant_12.png,malignant,test,2b1b386ecdb632ba581776f06752730bae23e46533498cd11fb2ca04e04fc75f,
malignant_120.png,malignant,train,e57d8526ec09a9b39e448c9d65698eb2fe7afbd28299987305b01237db6f92c3,
malignant_121.png,malignant,train,160bf58cca070f0150d21cc33b1e69ac8d6787a70332a639ea192d579fd155f3,
malignant_122.png,malignant,train,874b33e0b1934eacbbc5ac823fdd8bb7c16eedd5541e7227d49044b1a4d2866d,
malignant_123.png,malignant,train,41e5b6cbd2cb754873cf21b523ee9f8a88a75ada8fa126dd76fc8e91c4189df3,
malignant_124.png,malignant,validation,f7d6993debeec1d17c720c08b172cb26c6739869fb91568fc4ec6130d441d578,
malignant_125.png,malignant,train,3a562dabb94123ab10547635fb8ce13a87398c3bacdd32bc5a3577d564a831ab,
malignant_126.png,malignant,train,24b6ca792542cbdec1350d23cb3c729e6c3f37c64379fcfc91755747eabbd5e3,
malignant_127.png,malignant,train,15fc954990752292b1214fd5548c5f1fde0efc391d1be945aeb53c32637ad63a,
malignant_128.png,malignant,validation,48f94dc4659c374389f51e2752f5e11bad051551d009eb5ce524835568dcaeed,
malignant_129.png,malignant,test,8437f018cf8723c196a358c1b309608980f7283c2c17e124ae43b319a4707b1e,
malignant_13.png,malignant,train,712f55f6fc2fd1aa3ebdbdc6eecd375e749e1bd69eb431e134513741011f099d,
malignant_130.png,malignant,train,e70f3f95be6583631afe3e4f65342184611666e8285664d9d2339d58f2e54a2c,
malignant_131.png,malignant,train,1f1573f5219682d43aed64cb0fcedecf74424f9d3a7df1a8b1f23eab945a37cf,
malignant_132.png,malignant,train,84fee9674c9096a73d4edf0b1165de2b9c1d2bc26039f880dfebec944a1ff882,
malignant_133.png,malignant,validation,c41c975f5cb51484a6a6854fbbaac2304aa3b3ed4ea4a3e93ee9abcebd651ed7,
malignant_134.png,malignant,train,7091fe23eebf0b6df29ea12c89427d2092b888f1807c537b7addc1af3e91fcce,
malignant_135.png,malignant,train,a892107f08a0c2f76b1063f874adb851fbb9d5d41342a6f70e017864fc520abf,
malignant_136.png,malignant,train,28a4413659d1957759bdaf46c07608ba17d0ca5e043cd72777ff226e57fe19e4,
malignant_137.png,malignant,validation,241aa514676b6a49f6a9a1c503c70a73a5b777861a7b8300d95a8d744f1559ca,
malignant_138.png,malignant,test,2c62982cda189a0860d4011ce1ed76a97efd2778ef21ad0eae6aa9bafc6e68a1,
malignant_139.png,malignant,train,1380b2efdb648bc236f8a55f02be7ec54bd779e8668254d174bc3e74bd2cb76f,
malignant_14.png,malignant,train,d86be89f464636b9977348e1b1fbf96519fcf07d0dec7c1305ea4e22b99a39df,
malignant_140.png,malignant,validation,0c9cec76bcc6624a41e29a16ac61a0da325f2f9a2dc7b50414c4aa7ea8b3d104,
malignant_141.png,malignant,test,dea0d51748693868f29e4b3350428ced7e982340d8d69a0557b2fd69391c8a86,
malignant_142.png,malignant,train,f65efc0d6199390391c30d8fcf0369297c4453ecfb0f1c943a60262e6aafa04e,
malignant_143.png,malignant,train,3f58604b5ec3a0430b9dd1897d7ad4170779121e77f9635c39b845a9818fce55,
malignant_144.png,malignant,train,694f54fd0075ed47dd7a9e735751b680e16a7c5579c90bff2bd965aadfeff612,
malignant_145.png,malignant,excluded,bea8a9762e7799e6a3db2431e0719580748c65a50aabbc0df760ca3d6bd9c812,Conflicting duplicate image and class annotation
malignant_146.png,malignant,train,418679c4e04fec41c5a9178d04061bd0e40c105d680518b4c6629a60ea9ff15d,
malignant_147.png,malignant,train,37c507eee710d9f8768c2c60058430a2d0c00042eb27827e96f43c1befc23982,
malignant_148.png,malignant,train,283b1d261b41d19d7fa288949e63292397a0ad93bcfe974e1b163c2af45751bc,
malignant_149.png,malignant,train,d432ea2b004530b8aae4f4aaf6353ace2dec790a486269cd4c13f7691dcc5911,
malignant_15.png,malignant,train,65237c410ca5dab5641aa51db80edcb9ed2bdee9597729a842a263a99063b7d0,
malignant_150.png,malignant,train,89ad6ee74e25e4a8f67e1a2c9a9b2a973bf9caa7184534bb028e9d7c3d6d021e,
malignant_151.png,malignant,validation,88d69ef58285d461783eddf8b87f861273df453b8f0f7c6be1b2f274d2cf8368,
malignant_152.png,malignant,train,7cc21be42ce1abd1703e278ec7a0b29840771a60fb98853a463ab4ba0b96cca0,
malignant_153.png,malignant,train,71eaa54b9e6d5b951926b32bb3f96bb18244c42880bc85a4fbf134620219d094,
malignant_154.png,malignant,train,798203c29eef77350d0bcc2112c0d87ca5b6c8d4c708a9d9e6b5bfc5c44d7524,
malignant_155.png,malignant,train,990057e5d2a2b6b9770f47053542f876352bbd7a488455027f5a0e5ac625149f,
malignant_156.png,malignant,train,042208d4dfec70ca52180f9be74a76c435e98880378ad89f46b74f7ca143a7ee,
malignant_157.png,malignant,train,4d3891eac7135eb53351dd8bb592e751526b89eae3b480f198e90757e0c5c82e,
malignant_158.png,malignant,validation,7d729ce2b336c796b1cd5d3cb62faf82103963ac0b4aa55ab45466fd7f86c822,
malignant_159.png,malignant,train,97f5056a6e1a1163698312d77acbfa8b8f3618289a5daa0463eaf63aa5203a04,
malignant_16.png,malignant,validation,1788e55e900a42cb49d1e21d9e34ed7621ebc5f1d7ec3e0a94c9c02cecf8a1de,
malignant_160.png,malignant,train,7c0e347d9713935b754b3cb8b6d683ab00c94fe877aa8a0b7f8681cc80aeac4e,
malignant_161.png,malignant,test,42c062a17cbbb41c34abca6ee3609246a1d04264bb3b46d0679dc9a18ed64d21,
malignant_162.png,malignant,train,35074872b2f3427b4a4b28feba26cb4791683cd49e65a974458a094ff3f1f4bc,
malignant_163.png,malignant,train,61b8d0e4f212bec01fb23b330358cf75ee005b05a0d95b45d9b1c84470c4d3a2,
malignant_164.png,malignant,train,de6144ee5bb709b17ca476eef622446f36a7fa5fd527edd6d1951da5b7f04f77,
malignant_165.png,malignant,train,ae177fcffbbca4f4d0cf07202b26db6daeb8e0db1badeb5fa9e9a61286a5a89a,
